x y y_analytic yRK4 yRK5 h
7.942 0.306867 0.272664 0.306867 0.306867 1.56989e-06
7.943 0.311597 0.275673 0.311597 0.311597 1.56713e-06
7.944 0.316314 0.27868 0.316314 0.316314 1.5644e-06
7.945 0.321018 0.281683 0.321018 0.321018 1.56171e-06
7.946 0.325709 0.284684 0.325709 0.325709 1.55905e-06
7.947 0.330387 0.287681 0.330387 0.330387 1.55644e-06
7.948 0.335052 0.290675 0.335052 0.335052 1.55385e-06
7.949 0.339705 0.293666 0.339705 0.339705 1.5513e-06
7.95 0.344344 0.296654 0.344344 0.344344 1.54879e-06
7.951 0.348972 0.299639 0.348972 0.348972 1.5463e-06
7.952 0.353586 0.302621 0.353586 0.353587 1.54385e-06
7.953 0.358189 0.305599 0.358189 0.358189 1.54143e-06
7.954 0.362779 0.308574 0.362779 0.362779 1.53905e-06
7.955 0.367356 0.311546 0.367356 0.367356 1.53669e-06
7.956 0.371922 0.314514 0.371922 0.371922 1.53436e-06
7.957 0.376475 0.317479 0.376475 0.376475 1.53206e-06
7.958 0.381016 0.32044 0.381016 0.381016 1.52979e-06
7.959 0.385545 0.323399 0.385545 0.385545 1.52754e-06
7.96 0.390062 0.326353 0.390062 0.390062 1.52533e-06
7.961 0.394567 0.329304 0.394567 0.394567 1.52314e-06
7.962 0.39906 0.332252 0.39906 0.39906 1.52097e-06
7.963 0.403541 0.335196 0.403541 0.403541 1.51884e-06
7.964 0.40801 0.338136 0.40801 0.40801 1.51672e-06
7.965 0.412467 0.341073 0.412467 0.412467 1.51464e-06
7.966 0.416913 0.344007 0.416913 0.416913 1.51257e-06
7.967 0.421347 0.346936 0.421347 0.421347 1.51053e-06
7.968 0.425769 0.349862 0.425769 0.425769 1.50852e-06
7.969 0.43018 0.352784 0.43018 0.43018 1.50652e-06
7.97 0.434579 0.355702 0.434579 0.434579 1.50455e-06
7.971 0.438966 0.358617 0.438966 0.438967 1.50261e-06
7.972 0.443342 0.361527 0.443342 0.443343 1.50068e-06
7.973 0.447707 0.364434 0.447707 0.447707 1.49878e-06
7.974 0.45206 0.367337 0.45206 0.45206 1.49689e-06
7.975 0.456402 0.370236 0.456402 0.456402 1.49503e-06
7.976 0.460732 0.373131 0.460732 0.460732 1.49319e-06
7.977 0.465051 0.376022 0.465051 0.465051 1.49137e-06
7.978 0.469358 0.378909 0.469358 0.469358 1.48956e-06
7.979 0.473654 0.381792 0.473654 0.473654 1.48778e-06
7.98 0.477939 0.384671 0.477939 0.477939 1.48602e-06
7.981 0.482213 0.387546 0.482213 0.482213 1.48427e-06
7.982 0.486476 0.390416 0.486476 0.486476 1.48255e-06
7.983 0.490727 0.393283 0.490727 0.490727 1.48084e-06
7.984 0.494967 0.396145 0.494967 0.494967 1.47915e-06
7.985 0.499196 0.399003 0.499196 0.499196 1.47748e-06
7.986 0.503414 0.401857 0.503414 0.503414 1.47582e-06
7.987 0.507621 0.404707 0.507621 0.507621 1.47419e-06
7.988 0.511816 0.407552 0.511816 0.511816 1.47257e-06
7.989 0.516001 0.410393 0.516001 0.516001 1.47096e-06
7.99 0.520174 0.41323 0.520174 0.520175 1.46937e-06
7.991 0.524337 0.416062 0.524337 0.524337 1.4678e-06
7.992 0.528489 0.41889 0.528489 0.528489 1.46625e-06
7.993 0.532629 0.421713 0.532629 0.532629 1.46471e-06
7.994 0.536759 0.424532 0.536759 0.536759 1.46318e-06
7.995 0.540877 0.427346 0.540877 0.540877 1.46167e-06
7.996 0.544985 0.430156 0.544985 0.544985 1.46018e-06
7.997 0.549082 0.432961 0.549082 0.549082 1.4587e-06
7.998 0.553168 0.435762 0.553168 0.553168 1.45724e-06
7.999 0.557243 0.438558 0.557243 0.557243 1.45579e-06
8 0.561307 0.441349 0.561307 0.561307 1.45435e-06
8.001 0.56536 0.444136 0.56536 0.56536 1.45293e-06
8.002 0.569403 0.446918 0.569403 0.569403 1.45152e-06
8.003 0.573434 0.449695 0.573434 0.573434 1.45013e-06
8.004 0.577455 0.452468 0.577455 0.577455 1.44875e-06
8.005 0.581465 0.455236 0.581465 0.581465 1.44738e-06
8.006 0.585464 0.457999 0.585464 0.585464 1.44603e-06
8.007 0.589452 0.460757 0.589452 0.589452 1.44469e-06
8.008 0.59343 0.46351 0.59343 0.59343 1.44336e-06
8.009 0.597397 0.466258 0.597397 0.597397 1.44204e-06
8.01 0.601353 0.469002 0.601353 0.601353 1.44074e-06
8.011 0.605298 0.47174 0.605298 0.605298 1.43945e-06
8.012 0.609232 0.474474 0.609232 0.609233 1.43817e-06
8.013 0.613156 0.477202 0.613156 0.613156 1.4369e-06
8.014 0.617069 0.479926 0.617069 0.617069 1.43565e-06
8.015 0.620972 0.482644 0.620972 0.620972 1.43441e-06
8.016 0.624863 0.485357 0.624863 0.624863 1.43318e-06
8.017 0.628744 0.488066 0.628744 0.628744 1.43196e-06
8.018 0.632614 0.490769 0.632614 0.632615 1.43075e-06
8.019 0.636474 0.493467 0.636474 0.636474 1.42955e-06
8.02 0.640323 0.496159 0.640323 0.640323 1.42837e-06
8.021 0.644161 0.498847 0.644161 0.644161 1.42719e-06
8.022 0.647988 0.501529 0.647988 0.647988 1.42603e-06
8.023 0.651805 0.504206 0.651805 0.651805 1.42487e-06
8.024 0.655611 0.506878 0.655611 0.655611 1.42373e-06
8.025 0.659407 0.509544 0.659407 0.659407 1.4226e-06
8.026 0.663191 0.512205 0.663191 0.663192 1.42148e-06
8.027 0.666966 0.514861 0.666966 0.666966 1.42036e-06
8.028 0.670729 0.517511 0.670729 0.670729 1.41926e-06
8.029 0.674482 0.520156 0.674482 0.674482 1.41817e-06
8.03 0.678224 0.522795 0.678224 0.678224 1.41709e-06
8.031 0.681955 0.525429 0.681955 0.681956 1.41602e-06
8.032 0.685676 0.528058 0.685676 0.685676 1.41496e-06
8.033 0.689386 0.530681 0.689386 0.689387 1.4139e-06
8.034 0.693086 0.533298 0.693086 0.693086 1.41286e-06
8.035 0.696775 0.53591 0.696775 0.696775 1.41183e-06
8.036 0.700453 0.538516 0.700453 0.700453 1.4108e-06
8.037 0.704121 0.541117 0.704121 0.704121 1.40979e-06
8.038 0.707778 0.543712 0.707778 0.707778 1.40878e-06
8.039 0.711424 0.546301 0.711424 0.711424 1.40778e-06
8.04 0.71506 0.548885 0.71506 0.71506 1.40679e-06
8.041 0.718685 0.551463 0.718685 0.718685 1.40582e-06
8.042 0.7223 0.554035 0.7223 0.7223 1.40485e-06
8.043 0.725904 0.556601 0.725904 0.725904 1.40388e-06
8.044 0.729497 0.559162 0.729497 0.729497 1.40293e-06
8.045 0.733079 0.561717 0.733079 0.733079 1.40199e-06
8.046 0.736651 0.564265 0.736651 0.736651 1.40105e-06
8.047 0.740213 0.566809 0.740213 0.740213 1.40012e-06
8.048 0.743763 0.569346 0.743763 0.743763 1.3992e-06
8.049 0.747303 0.571877 0.747303 0.747303 1.39829e-06
8.05 0.750833 0.574402 0.750833 0.750833 1.39739e-06
8.051 0.754351 0.576922 0.754351 0.754352 1.39649e-06
8.052 0.75786 0.579435 0.75786 0.75786 1.3956e-06
8.053 0.761357 0.581943 0.761357 0.761357 1.39472e-06
8.054 0.764844 0.584444 0.764844 0.764844 1.39385e-06
8.055 0.76832 0.586939 0.76832 0.76832 1.39299e-06
8.056 0.771786 0.589429 0.771786 0.771786 1.39213e-06
8.057 0.775241 0.591912 0.775241 0.775241 1.39128e-06
8.058 0.778685 0.594389 0.778685 0.778685 1.39044e-06
8.059 0.782119 0.59686 0.782119 0.782119 1.38961e-06
8.06 0.785542 0.599325 0.785542 0.785542 1.38878e-06
8.061 0.788954 0.601783 0.788954 0.788954 1.38796e-06
8.062 0.792356 0.604236 0.792356 0.792356 1.38715e-06
8.063 0.795747 0.606682 0.795747 0.795747 1.38635e-06
8.064 0.799127 0.609122 0.799127 0.799127 1.38555e-06
8.065 0.802497 0.611555 0.802497 0.802497 1.38476e-06
8.066 0.805856 0.613983 0.805856 0.805856 1.38398e-06
8.067 0.809204 0.616404 0.809204 0.809204 1.3832e-06
8.068 0.812542 0.618818 0.812542 0.812542 1.38243e-06
8.069 0.815869 0.621227 0.815869 0.815869 1.38167e-06
8.07 0.819185 0.623629 0.819185 0.819185 1.38091e-06
8.071 0.822491 0.626024 0.822491 0.822491 1.38016e-06
8.072 0.825786 0.628413 0.825786 0.825786 1.37942e-06
8.073 0.82907 0.630796 0.82907 0.82907 1.37868e-06
8.074 0.832344 0.633172 0.832344 0.832344 1.37796e-06
8.075 0.835607 0.635542 0.835607 0.835607 1.37723e-06
8.076 0.838859 0.637905 0.838859 0.838859 1.37652e-06
8.077 0.8421 0.640262 0.8421 0.842101 1.37581e-06
8.078 0.845331 0.642612 0.845331 0.845331 1.37511e-06
8.079 0.848551 0.644956 0.848551 0.848551 1.37441e-06
8.08 0.851761 0.647293 0.851761 0.851761 1.37372e-06
8.081 0.854959 0.649623 0.854959 0.85496 1.37303e-06
8.082 0.858147 0.651947 0.858147 0.858148 1.37236e-06
8.083 0.861325 0.654264 0.861325 0.861325 1.37168e-06
8.084 0.864491 0.656575 0.864491 0.864491 1.37102e-06
8.085 0.867647 0.658879 0.867647 0.867647 1.37036e-06
8.086 0.870792 0.661176 0.870792 0.870792 1.3697e-06
8.087 0.873926 0.663466 0.873926 0.873927 1.36906e-06
8.088 0.87705 0.66575 0.87705 0.87705 1.36841e-06
8.089 0.880163 0.668027 0.880163 0.880163 1.36778e-06
8.09 0.883265 0.670297 0.883265 0.883265 1.36715e-06
8.091 0.886357 0.67256 0.886357 0.886357 1.36652e-06
8.092 0.889437 0.674817 0.889437 0.889437 1.36591e-06
8.093 0.892507 0.677066 0.892507 0.892507 1.36529e-06
8.094 0.895566 0.679309 0.895566 0.895566 1.36469e-06
8.095 0.898614 0.681545 0.898614 0.898615 1.36408e-06
8.096 0.901652 0.683774 0.901652 0.901652 1.36349e-06
8.097 0.904679 0.685996 0.904679 0.904679 1.3629e-06
8.098 0.907695 0.688212 0.907695 0.907695 1.36231e-06
8.099 0.9107 0.69042 0.9107 0.9107 1.36173e-06
8.1 0.913695 0.692621 0.913695 0.913695 1.36116e-06
8.101 0.916678 0.694815 0.916678 0.916678 1.36059e-06
8.102 0.919651 0.697003 0.919651 0.919651 1.36003e-06
8.103 0.922613 0.699183 0.922613 0.922613 1.35947e-06
8.104 0.925565 0.701356 0.925565 0.925565 1.35892e-06
8.105 0.928505 0.703522 0.928505 0.928505 1.35837e-06
8.106 0.931435 0.705682 0.931435 0.931435 1.35783e-06
8.107 0.934354 0.707834 0.934354 0.934354 1.35729e-06
8.108 0.937262 0.709979 0.937262 0.937262 1.35676e-06
8.109 0.940159 0.712116 0.940159 0.940159 1.35624e-06
8.11 0.943045 0.714247 0.943045 0.943045 1.35572e-06
8.111 0.945921 0.716371 0.945921 0.945921 1.3552e-06
8.112 0.948785 0.718487 0.948785 0.948786 1.35469e-06
8.113 0.951639 0.720596 0.951639 0.95164 1.35418e-06
8.114 0.954482 0.722698 0.954482 0.954483 1.35368e-06
8.115 0.957315 0.724793 0.957315 0.957315 1.35319e-06
8.116 0.960136 0.72688 0.960136 0.960136 1.35269e-06
8.117 0.962947 0.728961 0.962947 0.962947 1.35221e-06
8.118 0.965746 0.731034 0.965746 0.965746 1.35173e-06
8.119 0.968535 0.733099 0.968535 0.968535 1.35125e-06
8.12 0.971313 0.735158 0.971313 0.971313 1.35078e-06
8.121 0.97408 0.737209 0.97408 0.97408 1.35031e-06
8.122 0.976836 0.739253 0.976836 0.976836 1.34985e-06
8.123 0.979581 0.741289 0.979581 0.979582 1.34939e-06
8.124 0.982316 0.743318 0.982316 0.982316 1.34894e-06
8.125 0.985039 0.74534 0.985039 0.98504 1.34849e-06
8.126 0.987752 0.747354 0.987752 0.987752 1.34805e-06
8.127 0.990454 0.749361 0.990454 0.990454 1.34761e-06
8.128 0.993145 0.751361 0.993145 0.993145 1.34718e-06
8.129 0.995825 0.753353 0.995825 0.995825 1.34675e-06
8.13 0.998494 0.755337 0.998494 0.998494 1.34632e-06
8.131 1.00115 0.757314 1.00115 1.00115 1.3459e-06
8.132 1.0038 0.759284 1.0038 1.0038 1.34549e-06
8.133 1.00644 0.761246 1.00644 1.00644 1.34508e-06
8.134 1.00906 0.763201 1.00906 1.00906 1.34467e-06
8.135 1.01168 0.765148 1.01168 1.01168 1.34427e-06
8.136 1.01428 0.767088 1.01428 1.01428 1.34387e-06
8.137 1.01687 0.76902 1.01687 1.01687 1.34348e-06
8.138 1.01945 0.770944 1.01945 1.01945 1.34309e-06
8.139 1.02202 0.772861 1.02202 1.02202 1.3427e-06
8.14 1.02458 0.77477 1.02458 1.02458 1.34232e-06
8.141 1.02713 0.776672 1.02713 1.02713 1.34194e-06
8.142 1.02967 0.778566 1.02967 1.02967 1.34157e-06
8.143 1.0322 0.780453 1.0322 1.0322 1.34121e-06
8.144 1.03471 0.782332 1.03471 1.03471 1.34084e-06
8.145 1.03722 0.784203 1.03722 1.03722 1.34048e-06
8.146 1.03971 0.786067 1.03971 1.03971 1.34013e-06
8.147 1.0422 0.787922 1.0422 1.0422 1.33978e-06
8.148 1.04467 0.789771 1.04467 1.04467 1.33943e-06
8.149 1.04713 0.791611 1.04713 1.04713 1.33909e-06
8.15 1.04958 0.793444 1.04958 1.04958 1.33875e-06
8.151 1.05202 0.795269 1.05202 1.05202 1.33842e-06
8.152 1.05445 0.797086 1.05445 1.05445 1.33809e-06
8.153 1.05687 0.798896 1.05687 1.05687 1.33776e-06
8.154 1.05927 0.800698 1.05927 1.05927 1.33744e-06
8.155 1.06167 0.802492 1.06167 1.06167 1.33712e-06
8.156 1.06405 0.804278 1.06405 1.06405 1.33681e-06
8.157 1.06643 0.806057 1.06643 1.06643 1.3365e-06
8.158 1.06879 0.807827 1.06879 1.06879 1.33619e-06
8.159 1.07114 0.80959 1.07114 1.07114 1.33589e-06
8.16 1.07348 0.811345 1.07348 1.07348 1.33559e-06
8.161 1.07581 0.813093 1.07581 1.07581 1.3353e-06
8.162 1.07813 0.814832 1.07813 1.07813 1.33501e-06
8.163 1.08044 0.816564 1.08044 1.08044 1.33472e-06
8.164 1.08273 0.818287 1.08273 1.08273 1.33444e-06
8.165 1.08502 0.820003 1.08502 1.08502 1.33416e-06
8.166 1.08729 0.821711 1.08729 1.08729 1.33389e-06
8.167 1.08955 0.823411 1.08955 1.08955 1.33362e-06
8.168 1.09181 0.825103 1.09181 1.09181 1.33335e-06
8.169 1.09405 0.826787 1.09405 1.09405 1.33309e-06
8.17 1.09628 0.828463 1.09628 1.09628 1.33283e-06
8.171 1.0985 0.830132 1.0985 1.0985 1.33257e-06
8.172 1.10071 0.831792 1.10071 1.10071 1.33232e-06
8.173 1.1029 0.833445 1.1029 1.1029 1.33207e-06
8.174 1.10509 0.835089 1.10509 1.10509 1.33183e-06
8.175 1.10727 0.836726 1.10727 1.10727 1.33159e-06
8.176 1.10943 0.838354 1.10943 1.10943 1.33135e-06
8.177 1.11158 0.839975 1.11158 1.11158 1.33112e-06
8.178 1.11373 0.841587 1.11373 1.11373 1.33089e-06
8.179 1.11586 0.843192 1.11586 1.11586 1.33066e-06
8.18 1.11798 0.844788 1.11798 1.11798 1.33044e-06
8.181 1.12009 0.846377 1.12009 1.12009 1.33022e-06
8.182 1.12218 0.847957 1.12218 1.12218 1.33001e-06
8.183 1.12427 0.84953 1.12427 1.12427 1.3298e-06
8.184 1.12635 0.851094 1.12635 1.12635 1.32959e-06
8.185 1.12841 0.85265 1.12841 1.12841 1.32938e-06
8.186 1.13047 0.854199 1.13047 1.13047 1.32918e-06
8.187 1.13251 0.855739 1.13251 1.13251 1.32899e-06
8.188 1.13454 0.857271 1.13454 1.13454 1.32879e-06
8.189 1.13656 0.858795 1.13656 1.13656 1.3286e-06
8.19 1.13857 0.860311 1.13857 1.13857 1.32842e-06
8.191 1.14057 0.861819 1.14057 1.14057 1.32823e-06
8.192 1.14256 0.863319 1.14256 1.14256 1.32806e-06
8.193 1.14453 0.86481 1.14453 1.14453 1.32788e-06
8.194 1.1465 0.866294 1.1465 1.1465 1.32771e-06
8.195 1.14845 0.867769 1.14845 1.14845 1.32754e-06
8.196 1.1504 0.869237 1.1504 1.1504 1.32737e-06
8.197 1.15233 0.870696 1.15233 1.15233 1.32721e-06
8.198 1.15425 0.872147 1.15425 1.15425 1.32705e-06
8.199 1.15616 0.87359 1.15616 1.15616 1.3269e-06
8.2 1.15806 0.875024 1.15806 1.15806 1.32675e-06
8.201 1.15995 0.876451 1.15995 1.15995 1.3266e-06
8.202 1.16183 0.877869 1.16183 1.16183 1.32646e-06
8.203 1.16369 0.87928 1.16369 1.16369 1.32631e-06
8.204 1.16555 0.880682 1.16555 1.16555 1.32618e-06
8.205 1.16739 0.882076 1.16739 1.16739 1.32604e-06
8.206 1.16922 0.883461 1.16922 1.16922 1.32591e-06
8.207 1.17105 0.884839 1.17105 1.17105 1.32578e-06
8.208 1.17286 0.886208 1.17286 1.17286 1.32566e-06
8.209 1.17466 0.887569 1.17466 1.17466 1.32554e-06
8.21 1.17644 0.888922 1.17644 1.17644 1.32542e-06
8.211 1.17822 0.890267 1.17822 1.17822 1.32531e-06
8.212 1.17999 0.891603 1.17999 1.17999 1.32519e-06
8.213 1.18174 0.892932 1.18174 1.18174 1.32509e-06
8.214 1.18349 0.894252 1.18349 1.18349 1.32498e-06
8.215 1.18522 0.895563 1.18522 1.18522 1.32488e-06
8.216 1.18694 0.896867 1.18694 1.18695 1.32478e-06
8.217 1.18866 0.898162 1.18866 1.18866 1.32469e-06
8.218 1.19036 0.899449 1.19036 1.19036 1.3246e-06
8.219 1.19205 0.900728 1.19205 1.19205 1.32451e-06
8.22 1.19372 0.901999 1.19372 1.19372 1.32442e-06
8.221 1.19539 0.903261 1.19539 1.19539 1.32434e-06
8.222 1.19705 0.904515 1.19705 1.19705 1.32426e-06
8.223 1.19869 0.905761 1.19869 1.19869 1.32419e-06
8.224 1.20033 0.906999 1.20033 1.20033 1.32412e-06
8.225 1.20195 0.908228 1.20195 1.20195 1.32405e-06
8.226 1.20356 0.909449 1.20356 1.20356 1.32398e-06
8.227 1.20516 0.910662 1.20516 1.20516 1.32392e-06
8.228 1.20675 0.911867 1.20675 1.20675 1.32386e-06
8.229 1.20833 0.913063 1.20833 1.20833 1.32381e-06
8.23 1.2099 0.914251 1.2099 1.2099 1.32375e-06
8.231 1.21146 0.915431 1.21146 1.21146 1.3237e-06
8.232 1.213 0.916602 1.213 1.213 1.32366e-06
8.233 1.21454 0.917765 1.21454 1.21454 1.32361e-06
8.234 1.21606 0.91892 1.21606 1.21606 1.32357e-06
8.235 1.21758 0.920067 1.21758 1.21758 1.32354e-06
8.236 1.21908 0.921205 1.21908 1.21908 1.3235e-06
8.237 1.22057 0.922335 1.22057 1.22057 1.32347e-06
8.238 1.22205 0.923457 1.22205 1.22205 1.32344e-06
8.239 1.22352 0.924571 1.22352 1.22352 1.32342e-06
8.24 1.22498 0.925676 1.22498 1.22498 1.3234e-06
8.241 1.22642 0.926773 1.22642 1.22642 1.32338e-06
8.242 1.22786 0.927861 1.22786 1.22786 1.32337e-06
8.243 1.22928 0.928942 1.22928 1.22928 1.32335e-06
8.244 1.2307 0.930014 1.2307 1.2307 1.32334e-06
8.245 1.2321 0.931078 1.2321 1.2321 1.32334e-06
8.246 1.23349 0.932133 1.23349 1.23349 1.32334e-06
8.247 1.23487 0.93318 1.23487 1.23487 1.32334e-06
8.248 1.23624 0.934219 1.23624 1.23624 1.32334e-06
8.249 1.2376 0.93525 1.2376 1.2376 1.32335e-06
8.25 1.23895 0.936272 1.23895 1.23895 1.32336e-06
8.251 1.24029 0.937286 1.24029 1.24029 1.32337e-06
8.252 1.24161 0.938292 1.24161 1.24161 1.32338e-06
8.253 1.24293 0.939289 1.24293 1.24293 1.3234e-06
8.254 1.24423 0.940278 1.24423 1.24423 1.32343e-06
8.255 1.24553 0.941259 1.24553 1.24553 1.32345e-06
8.256 1.24681 0.942232 1.24681 1.24681 1.32348e-06
8.257 1.24808 0.943196 1.24808 1.24808 1.32351e-06
8.258 1.24934 0.944152 1.24934 1.24934 1.32354e-06
8.259 1.25059 0.9451 1.25059 1.25059 1.32358e-06
8.26 1.25183 0.946039 1.25183 1.25183 1.32362e-06
8.261 1.25306 0.94697 1.25306 1.25306 1.32366e-06
8.262 1.25427 0.947893 1.25427 1.25427 1.32371e-06
8.263 1.25548 0.948808 1.25548 1.25548 1.32376e-06
8.264 1.25667 0.949714 1.25667 1.25667 1.32381e-06
8.265 1.25786 0.950612 1.25786 1.25786 1.32387e-06
8.266 1.25903 0.951502 1.25903 1.25903 1.32392e-06
8.267 1.26019 0.952383 1.26019 1.26019 1.32398e-06
8.268 1.26134 0.953256 1.26134 1.26134 1.32405e-06
8.269 1.26248 0.954121 1.26248 1.26248 1.32412e-06
8.27 1.26361 0.954978 1.26361 1.26361 1.32419e-06
8.271 1.26473 0.955826 1.26473 1.26473 1.32426e-06
8.272 1.26584 0.956667 1.26584 1.26584 1.32434e-06
8.273 1.26694 0.957498 1.26694 1.26694 1.32441e-06
8.274 1.26802 0.958322 1.26802 1.26802 1.3245e-06
8.275 1.2691 0.959137 1.2691 1.2691 1.32458e-06
8.276 1.27016 0.959945 1.27016 1.27016 1.32467e-06
8.277 1.27122 0.960743 1.27122 1.27122 1.32476e-06
8.278 1.27226 0.961534 1.27226 1.27226 1.32485e-06
8.279 1.27329 0.962317 1.27329 1.27329 1.32495e-06
8.28 1.27431 0.963091 1.27431 1.27431 1.32505e-06
8.281 1.27532 0.963857 1.27532 1.27532 1.32515e-06
8.282 1.27632 0.964614 1.27632 1.27632 1.32526e-06
8.283 1.27731 0.965364 1.27731 1.27731 1.32537e-06
8.284 1.27829 0.966105 1.27829 1.27829 1.32548e-06
8.285 1.27925 0.966838 1.27925 1.27925 1.32559e-06
8.286 1.28021 0.967563 1.28021 1.28021 1.32571e-06
8.287 1.28116 0.96828 1.28116 1.28116 1.32583e-06
8.288 1.28209 0.968988 1.28209 1.28209 1.32596e-06
8.289 1.28301 0.969688 1.28301 1.28301 1.32608e-06
8.29 1.28393 0.97038 1.28393 1.28393 1.32621e-06
8.291 1.28483 0.971064 1.28483 1.28483 1.32634e-06
8.292 1.28572 0.97174 1.28572 1.28572 1.32648e-06
8.293 1.2866 0.972407 1.2866 1.2866 1.32662e-06
8.294 1.28747 0.973067 1.28747 1.28747 1.32676e-06
8.295 1.28833 0.973718 1.28833 1.28833 1.3269e-06
8.296 1.28918 0.974361 1.28918 1.28918 1.32705e-06
8.297 1.29002 0.974996 1.29002 1.29002 1.3272e-06
8.298 1.29084 0.975622 1.29084 1.29084 1.32735e-06
8.299 1.29166 0.976241 1.29166 1.29166 1.32751e-06
8.3 1.29246 0.976851 1.29246 1.29246 1.32767e-06
8.301 1.29326 0.977453 1.29326 1.29326 1.32783e-06
8.302 1.29404 0.978048 1.29404 1.29404 1.328e-06
8.303 1.29482 0.978634 1.29482 1.29482 1.32816e-06
8.304 1.29558 0.979211 1.29558 1.29558 1.32833e-06
8.305 1.29633 0.979781 1.29633 1.29633 1.32851e-06
8.306 1.29707 0.980343 1.29707 1.29707 1.32868e-06
8.307 1.2978 0.980896 1.2978 1.2978 1.32886e-06
8.308 1.29852 0.981442 1.29852 1.29852 1.32905e-06
8.309 1.29923 0.981979 1.29923 1.29923 1.32923e-06
8.31 1.29993 0.982508 1.29993 1.29993 1.32942e-06
8.311 1.30062 0.98303 1.30062 1.30062 1.32961e-06
8.312 1.3013 0.983543 1.3013 1.3013 1.3298e-06
8.313 1.30196 0.984048 1.30196 1.30196 1.33e-06
8.314 1.30262 0.984545 1.30262 1.30262 1.3302e-06
8.315 1.30326 0.985034 1.30326 1.30327 1.3304e-06
8.316 1.3039 0.985515 1.3039 1.3039 1.33061e-06
8.317 1.30452 0.985988 1.30452 1.30452 1.33082e-06
8.318 1.30514 0.986453 1.30514 1.30514 1.33103e-06
8.319 1.30574 0.986909 1.30574 1.30574 1.33125e-06
8.32 1.30633 0.987358 1.30633 1.30633 1.33146e-06
8.321 1.30692 0.987799 1.30692 1.30692 1.33168e-06
8.322 1.30749 0.988232 1.30749 1.30749 1.33191e-06
8.323 1.30805 0.988657 1.30805 1.30805 1.33213e-06
8.324 1.3086 0.989074 1.3086 1.3086 1.33236e-06
8.325 1.30914 0.989483 1.30914 1.30914 1.3326e-06
8.326 1.30967 0.989884 1.30967 1.30967 1.33283e-06
8.327 1.31019 0.990277 1.31019 1.31019 1.33307e-06
8.328 1.3107 0.990662 1.3107 1.3107 1.33331e-06
8.329 1.3112 0.991039 1.3112 1.3112 1.33355e-06
8.33 1.31168 0.991408 1.31168 1.31168 1.3338e-06
8.331 1.31216 0.991769 1.31216 1.31216 1.33405e-06
8.332 1.31263 0.992123 1.31263 1.31263 1.33431e-06
8.333 1.31308 0.992468 1.31308 1.31308 1.33456e-06
8.334 1.31353 0.992806 1.31353 1.31353 1.33482e-06
8.335 1.31396 0.993136 1.31396 1.31396 1.33508e-06
8.336 1.31439 0.993457 1.31439 1.31439 1.33535e-06
8.337 1.3148 0.993771 1.3148 1.3148 1.33562e-06
8.338 1.31521 0.994078 1.31521 1.31521 1.33589e-06
8.339 1.3156 0.994376 1.3156 1.3156 1.33616e-06
8.34 1.31598 0.994666 1.31598 1.31599 1.33644e-06
8.341 1.31636 0.994949 1.31636 1.31636 1.33672e-06
8.342 1.31672 0.995224 1.31672 1.31672 1.337e-06
8.343 1.31707 0.995491 1.31707 1.31707 1.33728e-06
8.344 1.31741 0.99575 1.31741 1.31741 1.33757e-06
8.345 1.31775 0.996001 1.31775 1.31775 1.33787e-06
8.346 1.31807 0.996245 1.31807 1.31807 1.33816e-06
8.347 1.31838 0.996481 1.31838 1.31838 1.33846e-06
8.348 1.31868 0.996709 1.31868 1.31868 1.33876e-06
8.349 1.31897 0.996929 1.31897 1.31897 1.33906e-06
8.35 1.31925 0.997142 1.31925 1.31925 1.33937e-06
8.351 1.31952 0.997347 1.31952 1.31952 1.33968e-06
8.352 1.31978 0.997544 1.31978 1.31978 1.33999e-06
8.353 1.32003 0.997733 1.32003 1.32003 1.34031e-06
8.354 1.32027 0.997915 1.32027 1.32027 1.34063e-06
8.355 1.3205 0.998089 1.3205 1.3205 1.34095e-06
8.356 1.32071 0.998256 1.32071 1.32071 1.34127e-06
8.357 1.32092 0.998414 1.32092 1.32092 1.3416e-06
8.358 1.32112 0.998565 1.32112 1.32112 1.34193e-06
8.359 1.32131 0.998709 1.32131 1.32131 1.34227e-06
8.36 1.32149 0.998845 1.32149 1.32149 1.3426e-06
8.361 1.32165 0.998973 1.32165 1.32165 1.34294e-06
8.362 1.32181 0.999094 1.32181 1.32181 1.34329e-06
8.363 1.32196 0.999207 1.32196 1.32196 1.34363e-06
8.364 1.3221 0.999312 1.3221 1.3221 1.34398e-06
8.365 1.32222 0.99941 1.32222 1.32222 1.34433e-06
8.366 1.32234 0.9995 1.32234 1.32234 1.34469e-06
8.367 1.32245 0.999583 1.32245 1.32245 1.34505e-06
8.368 1.32254 0.999658 1.32254 1.32254 1.34541e-06
8.369 1.32263 0.999726 1.32263 1.32263 1.34577e-06
8.37 1.32271 0.999786 1.32271 1.32271 1.34614e-06
8.371 1.32277 0.999839 1.32277 1.32277 1.34651e-06
8.372 1.32283 0.999884 1.32283 1.32283 1.34689e-06
8.373 1.32288 0.999922 1.32288 1.32288 1.34726e-06
8.374 1.32291 0.999952 1.32291 1.32291 1.34764e-06
8.375 1.32294 0.999975 1.32294 1.32294 1.34803e-06
8.376 1.32295 0.999991 1.32295 1.32295 1.34841e-06
8.377 1.32296 0.999999 1.32296 1.32296 1.3488e-06
8.378 1.32296 0.999999 1.32296 1.32296 1.34919e-06
